model,group_attribute,group,feature,mean_abs_shap,mean_shap,n_rows
hyperparameter_tuned | CatBoost,housing_status,BA,device_os,0.46997053837726216,0.07314284824136208,278
hyperparameter_tuned | CatBoost,source,TELEAPP,days_since_request,0.10754432290865033,0.04960985073813489,15
hyperparameter_tuned | CatBoost,source,TELEAPP,velocity_4w,0.0886097055359938,0.011604426049760188,15
hyperparameter_tuned | CatBoost,source,TELEAPP,velocity_24h,0.062335032677426044,-0.025128575494585144,15
hyperparameter_tuned | XGBoost,housing_status,BA,housing_status_BA,0.9444257105030739,0.9444257105030739,278
hyperparameter_tuned | XGBoost,housing_status,BA,phone_home_valid,0.47691495865151057,-0.05030493023377975,278
hyperparameter_tuned | XGBoost,housing_status,BA,name_email_similarity,0.4255403143932152,-0.02554486339804616,278
hyperparameter_tuned | XGBoost,housing_status,BA,has_other_cards,0.386576138769561,-0.11466898692610676,278
hyperparameter_tuned | XGBoost,housing_status,BA,device_os_windows,0.38144956487549214,0.09887971507579678,278
hyperparameter_tuned | XGBoost,housing_status,BA,keep_alive_session,0.3308306537094135,0.03396747388602478,278
hyperparameter_tuned | XGBoost,housing_status,BA,email_is_free,0.330426198143002,-0.01124926683251334,278
hyperparameter_tuned | XGBoost,housing_status,BA,intended_balcon_amount,0.3032939888326964,0.036358745996522036,278
hyperparameter_tuned | XGBoost,housing_status,BA,current_address_months_count,0.2949734926296703,0.05697564759801758,278
hyperparameter_tuned | XGBoost,housing_status,BA,income,0.28482837867130784,0.09351879073022161,278
hyperparameter_tuned | XGBoost,housing_status,BA,prev_address_months_count,0.27223325893497297,0.039695228168710725,278
hyperparameter_tuned | XGBoost,housing_status,BA,bank_branch_count_8w,0.24292131128821862,0.0009657226945482988,278
hyperparameter_tuned | XGBoost,housing_status,BA,credit_risk_score,0.23314677334157066,0.14730282082329554,278
hyperparameter_tuned | XGBoost,housing_status,BA,velocity_4w,0.18032009466834223,0.022539774603638575,278
hyperparameter_tuned | XGBoost,housing_status,BA,date_of_birth_distinct_emails_4w,0.17380679989237488,0.06454968742001448,278
hyperparameter_tuned | XGBoost,housing_status,BA,employment_status_CA,0.1440075984706335,0.02938798311799212,278
hyperparameter_tuned | XGBoost,housing_status,BA,customer_age,0.13745681288327583,0.09494967914441442,278
hyperparameter_tuned | XGBoost,housing_status,BA,days_since_request,0.1309619766955386,-0.005543638974781611,278
hyperparameter_tuned | XGBoost,housing_status,BA,bank_months_count,0.11436550928218515,0.014303275219405782,278
hyperparameter_tuned | XGBoost,housing_status,BA,velocity_24h,0.1075317257078833,0.024941441636993078,278
hyperparameter_tuned | XGBoost,housing_status,BB,phone_home_valid,0.4825221471730822,-0.09033295950257098,460
hyperparameter_tuned | XGBoost,housing_status,BB,name_email_similarity,0.408561682111714,-0.05969438931887651,460
hyperparameter_tuned | XGBoost,housing_status,BB,prev_address_months_count,0.3842422110515535,-0.07081765100454568,460
hyperparameter_tuned | XGBoost,housing_status,BB,current_address_months_count,0.36633795928447654,0.022349379982999226,460
hyperparameter_tuned | XGBoost,housing_status,BB,has_other_cards,0.35187043865534484,-0.078478707706867,460
hyperparameter_tuned | XGBoost,housing_status,BB,email_is_free,0.34232410801732754,-0.0115702847269966,460
hyperparameter_tuned | XGBoost,housing_status,BB,device_os_windows,0.34080044253651337,-0.035588207771920635,460
hyperparameter_tuned | XGBoost,housing_status,BB,keep_alive_session,0.32893902920810736,-0.03988632916392753,460
hyperparameter_tuned | XGBoost,housing_status,BB,intended_balcon_amount,0.27917834352081367,0.12574869584147413,460
hyperparameter_tuned | XGBoost,housing_status,BB,income,0.27018053968278083,-0.014875908670106741,460
hyperparameter_tuned | XGBoost,housing_status,BB,bank_branch_count_8w,0.2379448388405802,0.007953976311746215,460
hyperparameter_tuned | XGBoost,housing_status,BB,velocity_4w,0.19486743248399643,-0.006026096010897639,460
hyperparameter_tuned | XGBoost,housing_status,BB,employment_status_CA,0.18198078076176677,-0.029605144323786827,460
hyperparameter_tuned | XGBoost,housing_status,BB,date_of_birth_distinct_emails_4w,0.1593985111229286,0.031740060301183766,460
hyperparameter_tuned | XGBoost,housing_status,BB,credit_risk_score,0.1504007603552176,-0.022361377014777292,460
hyperparameter_tuned | XGBoost,housing_status,BB,days_since_request,0.13692348564445656,-0.04987609984351539,460
hyperparameter_tuned | XGBoost,housing_status,BB,velocity_24h,0.12164631466858737,0.023125222006517458,460
hyperparameter_tuned | XGBoost,housing_status,BB,housing_status_BA,0.11851637753344181,-0.11851637753344181,460
hyperparameter_tuned | XGBoost,housing_status,BB,bank_months_count,0.11361704931739633,0.003913436548158642,460
hyperparameter_tuned | XGBoost,housing_status,BB,customer_age,0.11133056495242255,0.05443472525133477,460
hyperparameter_tuned | XGBoost,housing_status,BC,prev_address_months_count,0.4987166053037081,-0.2502238198718185,450
hyperparameter_tuned | XGBoost,housing_status,BC,phone_home_valid,0.46016356651646523,0.0011255844594406286,450
hyperparameter_tuned | XGBoost,housing_status,BC,name_email_similarity,0.4197794684722476,-0.05820863888067608,450
hyperparameter_tuned | XGBoost,housing_status,BC,current_address_months_count,0.4187081054109006,-0.19280510324872643,450
hyperparameter_tuned | XGBoost,housing_status,BC,has_other_cards,0.3550961288645434,-0.06877800361942014,450
hyperparameter_tuned | XGBoost,housing_status,BC,device_os_windows,0.3485043957135071,-0.011969213200231183,450
hyperparameter_tuned | XGBoost,housing_status,BC,intended_balcon_amount,0.3440405101586367,-0.02990414347073529,450
hyperparameter_tuned | XGBoost,housing_status,BC,email_is_free,0.33303577700981146,0.048373842343672493,450
hyperparameter_tuned | XGBoost,housing_status,BC,keep_alive_session,0.3305897789495066,-0.03593438327812021,450
hyperparameter_tuned | XGBoost,housing_status,BC,income,0.275197320481457,0.028830255558900533,450
hyperparameter_tuned | XGBoost,housing_status,BC,bank_branch_count_8w,0.21420489649651056,-0.03151385520197348,450
hyperparameter_tuned | XGBoost,housing_status,BC,velocity_4w,0.1833015546908712,0.022868050981708153,450
hyperparameter_tuned | XGBoost,housing_status,BC,employment_status_CA,0.16441423961361484,0.00576563019883017,450
hyperparameter_tuned | XGBoost,housing_status,BC,credit_risk_score,0.15090456441215874,-0.039618627787813436,450
hyperparameter_tuned | XGBoost,housing_status,BC,velocity_24h,0.13369362135345236,0.03274104551702241,450
hyperparameter_tuned | XGBoost,housing_status,BC,bank_months_count,0.12975812666260172,-0.0012167694631058516,450
hyperparameter_tuned | XGBoost,housing_status,BC,days_since_request,0.12607338521553385,-0.00528603290640361,450
hyperparameter_tuned | XGBoost,housing_status,BC,date_of_birth_distinct_emails_4w,0.12317771754082382,-0.01194163766216241,450
hyperparameter_tuned | XGBoost,housing_status,BC,housing_status_BA,0.12028069939882909,-0.12028069939882909,450
hyperparameter_tuned | XGBoost,housing_status,BC,customer_age,0.11734684793988967,0.00779746881768935,450
hyperparameter_tuned | XGBoost,housing_status,BD,phone_home_valid,0.46392559425130075,0.008605783956442434,47
hyperparameter_tuned | XGBoost,housing_status,BD,current_address_months_count,0.40162707026308514,0.03881176042158722,47
hyperparameter_tuned | XGBoost,housing_status,BD,prev_address_months_count,0.3970846848664408,-0.07903498074029909,47
hyperparameter_tuned | XGBoost,housing_status,BD,device_os_windows,0.39677859463837956,0.0793395188670764,47
hyperparameter_tuned | XGBoost,housing_status,BD,name_email_similarity,0.37402671078481325,0.06309003979954719,47
hyperparameter_tuned | XGBoost,housing_status,BD,has_other_cards,0.36562916254108285,-0.08471632079452902,47
hyperparameter_tuned | XGBoost,housing_status,BD,email_is_free,0.3485059617269794,0.08370060554291911,47
hyperparameter_tuned | XGBoost,housing_status,BD,keep_alive_session,0.33504187710792516,0.015856556479306384,47
hyperparameter_tuned | XGBoost,housing_status,BD,intended_balcon_amount,0.32095390107076455,0.04957694549341388,47
hyperparameter_tuned | XGBoost,housing_status,BD,income,0.2486594828124594,-0.02479777287984108,47
hyperparameter_tuned | XGBoost,housing_status,BD,bank_branch_count_8w,0.20635554240275905,-0.04057099442723444,47
hyperparameter_tuned | XGBoost,housing_status,BD,velocity_4w,0.18975744881042395,0.016482055706840186,47
hyperparameter_tuned | XGBoost,housing_status,BD,days_since_request,0.16260315262225822,-0.007466859779025909,47
hyperparameter_tuned | XGBoost,housing_status,BD,date_of_birth_distinct_emails_4w,0.15658618598594334,0.05830821812451331,47
hyperparameter_tuned | XGBoost,housing_status,BD,employment_status_CA,0.14675972292365064,0.043097990540399936,47
hyperparameter_tuned | XGBoost,housing_status,BD,velocity_24h,0.13478880129908033,0.027302101024122637,47
hyperparameter_tuned | XGBoost,housing_status,BD,bank_months_count,0.12917178954625688,0.037967674596733024,47
hyperparameter_tuned | XGBoost,housing_status,BD,customer_age,0.12217474453862101,0.05326936451636471,47
hyperparameter_tuned | XGBoost,housing_status,BD,credit_risk_score,0.12057463929955627,-0.011616745142692182,47
hyperparameter_tuned | XGBoost,housing_status,BD,housing_status_BA,0.11670295353840164,-0.11670295353840164,47
hyperparameter_tuned | XGBoost,housing_status,BE,phone_home_valid,0.46740278063187946,0.044238622159867264,260
hyperparameter_tuned | XGBoost,housing_status,BE,name_email_similarity,0.4344384838693234,-0.13232737064464778,260
hyperparameter_tuned | XGBoost,housing_status,BE,keep_alive_session,0.3282595357568061,-0.017008308170302855,260
hyperparameter_tuned | XGBoost,housing_status,BE,email_is_free,0.32326704398954575,-0.022717960672103802,260
hyperparameter_tuned | XGBoost,housing_status,BE,intended_balcon_amount,0.3203067618588191,-0.014015614932604455,260
hyperparameter_tuned | XGBoost,housing_status,BE,device_os_windows,0.3181770576320123,-0.01800919167086697,260
hyperparameter_tuned | XGBoost,housing_status,BE,prev_address_months_count,0.2769939633889232,0.07096069897544714,260
hyperparameter_tuned | XGBoost,housing_status,BE,has_other_cards,0.2736270450728575,0.013132465920510114,260
hyperparameter_tuned | XGBoost,housing_status,BE,income,0.26064418733717265,-0.0926176377720325,260
hyperparameter_tuned | XGBoost,housing_status,BE,current_address_months_count,0.2573717962642325,0.025765735089358015,260
hyperparameter_tuned | XGBoost,housing_status,BE,bank_branch_count_8w,0.2255431883941145,-0.01816690784524858,260
hyperparameter_tuned | XGBoost,housing_status,BE,velocity_4w,0.18494232194903845,-0.003976592214858663,260
hyperparameter_tuned | XGBoost,housing_status,BE,employment_status_CA,0.14992005513216897,0.03766077541875823,260
hyperparameter_tuned | XGBoost,housing_status,BE,credit_risk_score,0.132603271437238,-0.05252131874612063,260
hyperparameter_tuned | XGBoost,housing_status,BE,customer_age,0.13110404266198974,-0.09058986550657742,260
hyperparameter_tuned | XGBoost,housing_status,BE,days_since_request,0.12928313942929248,-0.0068238845469761455,260
hyperparameter_tuned | XGBoost,housing_status,BE,bank_months_count,0.12125824546185547,0.025167513279777128,260
hyperparameter_tuned | XGBoost,housing_status,BE,velocity_24h,0.11805416375185156,0.05583551109597536,260
hyperparameter_tuned | XGBoost,housing_status,BE,housing_status_BA,0.11668862671515223,-0.11668862671515223,260
hyperparameter_tuned | XGBoost,housing_status,BE,date_of_birth_distinct_emails_4w,0.10193117361760119,-0.05435436274440927,260
hyperparameter_tuned | XGBoost,housing_status,BF,phone_home_valid,0.5152196136343992,-0.2948010749247624,4
hyperparameter_tuned | XGBoost,housing_status,BF,name_email_similarity,0.4745207063807174,0.2624299622513354,4
hyperparameter_tuned | XGBoost,housing_status,BF,intended_balcon_amount,0.45053311747236874,-0.3160109860668308,4
hyperparameter_tuned | XGBoost,housing_status,BF,income,0.31437297430587935,0.11759100931463763,4
hyperparameter_tuned | XGBoost,housing_status,BF,email_is_free,0.31212544228881595,-0.13691187392629217,4
hyperparameter_tuned | XGBoost,housing_status,BF,keep_alive_session,0.2899903345562052,-0.09864677417324857,4
hyperparameter_tuned | XGBoost,housing_status,BF,device_os_windows,0.23594723245303612,-0.23594723245303612,4
hyperparameter_tuned | XGBoost,housing_status,BF,current_address_months_count,0.22703890467411839,-0.08197676141920965,4
hyperparameter_tuned | XGBoost,housing_status,BF,prev_address_months_count,0.20780515805585312,0.20780515805585312,4
hyperparameter_tuned | XGBoost,housing_status,BF,velocity_4w,0.19135890507932346,0.046966228706514804,4
hyperparameter_tuned | XGBoost,housing_status,BF,has_other_cards,0.18476158494122502,0.18476158494122502,4
hyperparameter_tuned | XGBoost,housing_status,BF,employment_status_CA,0.16763488355536538,-0.006870452277580624,4
hyperparameter_tuned | XGBoost,housing_status,BF,days_since_request,0.16719658676141988,0.014133285912830612,4
hyperparameter_tuned | XGBoost,housing_status,BF,bank_months_count,0.1581119116334594,0.07088624692027223,4
hyperparameter_tuned | XGBoost,housing_status,BF,date_of_birth_distinct_emails_4w,0.1540426305834262,0.058217949429963486,4
hyperparameter_tuned | XGBoost,housing_status,BF,bank_branch_count_8w,0.13752513161336538,-0.04070312363444827,4
hyperparameter_tuned | XGBoost,housing_status,BF,housing_status_BA,0.11901649186387658,-0.11901649186387658,4
hyperparameter_tuned | XGBoost,housing_status,BF,credit_risk_score,0.11029622694139107,-0.07593376353161148,4
hyperparameter_tuned | XGBoost,housing_status,BF,customer_age,0.07727537141327047,0.07727537141327047,4
hyperparameter_tuned | XGBoost,housing_status,BF,velocity_24h,0.06526533876393842,-0.06477066713582644,4
hyperparameter_tuned | XGBoost,housing_status,BG,has_other_cards,0.9461865115858381,-0.9461865115858381,1
hyperparameter_tuned | XGBoost,housing_status,BG,phone_home_valid,0.6116845420736354,-0.6116845420736354,1
hyperparameter_tuned | XGBoost,housing_status,BG,intended_balcon_amount,0.45883049991331065,-0.45883049991331065,1
hyperparameter_tuned | XGBoost,housing_status,BG,current_address_months_count,0.44542283765389584,0.44542283765389584,1
hyperparameter_tuned | XGBoost,housing_status,BG,name_email_similarity,0.399607316951151,-0.399607316951151,1
hyperparameter_tuned | XGBoost,housing_status,BG,bank_branch_count_8w,0.3620789176237304,0.3620789176237304,1
hyperparameter_tuned | XGBoost,housing_status,BG,velocity_24h,0.36147959859139517,0.36147959859139517,1
hyperparameter_tuned | XGBoost,housing_status,BG,keep_alive_session,0.32177243651938625,-0.32177243651938625,1
hyperparameter_tuned | XGBoost,housing_status,BG,income,0.28686732542235405,-0.28686732542235405,1
hyperparameter_tuned | XGBoost,housing_status,BG,email_is_free,0.2743195533612743,-0.2743195533612743,1
hyperparameter_tuned | XGBoost,housing_status,BG,device_os_windows,0.24233913879608734,-0.24233913879608734,1
hyperparameter_tuned | XGBoost,housing_status,BG,prev_address_months_count,0.18553265408612787,0.18553265408612787,1
hyperparameter_tuned | XGBoost,housing_status,BG,velocity_4w,0.17377005123649725,0.17377005123649725,1
hyperparameter_tuned | XGBoost,housing_status,BG,customer_age,0.16367323216982185,0.16367323216982185,1
hyperparameter_tuned | XGBoost,housing_status,BG,housing_status_BA,0.11772689424455166,-0.11772689424455166,1
hyperparameter_tuned | XGBoost,housing_status,BG,bank_months_count,0.10019408168271184,0.10019408168271184,1
hyperparameter_tuned | XGBoost,housing_status,BG,employment_status_CA,0.08632318547432077,0.08632318547432077,1
hyperparameter_tuned | XGBoost,housing_status,BG,days_since_request,0.06536715063848533,-0.06536715063848533,1
hyperparameter_tuned | XGBoost,housing_status,BG,credit_risk_score,0.01736993389611598,-0.01736993389611598,1
hyperparameter_tuned | XGBoost,housing_status,BG,date_of_birth_distinct_emails_4w,0.0071858150203479455,-0.0071858150203479455,1
hyperparameter_tuned | XGBoost,device_os,linux,phone_home_valid,0.48321848380576266,-0.0670941837961235,434
hyperparameter_tuned | XGBoost,device_os,linux,name_email_similarity,0.4304997997633895,-0.03850998081174874,434
hyperparameter_tuned | XGBoost,device_os,linux,prev_address_months_count,0.4182013117105374,-0.12951950494157075,434
hyperparameter_tuned | XGBoost,device_os,linux,current_address_months_count,0.3582900571445709,-0.0705382021763448,434
hyperparameter_tuned | XGBoost,device_os,linux,has_other_cards,0.35530412327718486,-0.08862682697592741,434
hyperparameter_tuned | XGBoost,device_os,linux,email_is_free,0.3445517544639522,0.08979782938517304,434
hyperparameter_tuned | XGBoost,device_os,linux,intended_balcon_amount,0.31334868336893074,0.06127352597817997,434
hyperparameter_tuned | XGBoost,device_os,linux,keep_alive_session,0.31074289495666585,-0.04745180158930469,434
hyperparameter_tuned | XGBoost,device_os,linux,income,0.28030653370041364,-0.016631722066877092,434
hyperparameter_tuned | XGBoost,device_os,linux,housing_status_BA,0.242557263290295,0.032400368692048646,434
hyperparameter_tuned | XGBoost,device_os,linux,device_os_windows,0.22879427727715818,-0.22879427727715818,434
hyperparameter_tuned | XGBoost,device_os,linux,bank_branch_count_8w,0.2076724692229353,-0.003314214065345864,434
hyperparameter_tuned | XGBoost,device_os,linux,velocity_4w,0.19324613702795035,-0.0034361774704007608,434
hyperparameter_tuned | XGBoost,device_os,linux,employment_status_CA,0.16974593885156702,-0.0026049374596015702,434
hyperparameter_tuned | XGBoost,device_os,linux,credit_risk_score,0.15970818924528732,-0.03220833346286601,434
hyperparameter_tuned | XGBoost,device_os,linux,date_of_birth_distinct_emails_4w,0.14083664979185295,0.01501691678198055,434
hyperparameter_tuned | XGBoost,device_os,linux,velocity_24h,0.1266246880214666,0.02376870980296319,434
hyperparameter_tuned | XGBoost,device_os,linux,days_since_request,0.12495948481419626,-0.011342434224577123,434
hyperparameter_tuned | XGBoost,device_os,linux,bank_months_count,0.11764689739416195,0.013492606004314737,434
hyperparameter_tuned | XGBoost,device_os,linux,customer_age,0.10158561846985985,0.013293492692744805,434
hyperparameter_tuned | XGBoost,device_os,macintosh,phone_home_valid,0.4483500779523012,0.06644588471421557,95
hyperparameter_tuned | XGBoost,device_os,macintosh,name_email_similarity,0.42123766354976316,-0.08974752636594502,95
hyperparameter_tuned | XGBoost,device_os,macintosh,prev_address_months_count,0.3907810713314991,-0.1311069419685947,95
hyperparameter_tuned | XGBoost,device_os,macintosh,keep_alive_session,0.3620774088970287,0.010963866741715097,95
hyperparameter_tuned | XGBoost,device_os,macintosh,current_address_months_count,0.3568272826064281,-0.15020686270017178,95
hyperparameter_tuned | XGBoost,device_os,macintosh,intended_balcon_amount,0.34002488617814686,-0.023893623297715473,95
hyperparameter_tuned | XGBoost,device_os,macintosh,housing_status_BA,0.3268886149443294,0.14221160303438574,95
hyperparameter_tuned | XGBoost,device_os,macintosh,email_is_free,0.3258299331344468,-0.02220106472393595,95
hyperparameter_tuned | XGBoost,device_os,macintosh,has_other_cards,0.2988673034340256,0.0011391378223948067,95
hyperparameter_tuned | XGBoost,device_os,macintosh,income,0.26649823990285293,-0.0011674558322533584,95
hyperparameter_tuned | XGBoost,device_os,macintosh,bank_branch_count_8w,0.25255564651978935,-0.012307421564565683,95
hyperparameter_tuned | XGBoost,device_os,macintosh,velocity_4w,0.20511427596890933,-0.0018132209588932829,95
hyperparameter_tuned | XGBoost,device_os,macintosh,device_os_windows,0.20282030581678018,-0.20282030581678018,95
hyperparameter_tuned | XGBoost,device_os,macintosh,employment_status_CA,0.17673893994621098,-0.027453202107161474,95
hyperparameter_tuned | XGBoost,device_os,macintosh,velocity_24h,0.1359301118671359,0.04888144860773173,95
hyperparameter_tuned | XGBoost,device_os,macintosh,customer_age,0.1315489851083778,-0.03249383846267225,95
hyperparameter_tuned | XGBoost,device_os,macintosh,date_of_birth_distinct_emails_4w,0.13025049863177302,-0.002250852514236036,95
hyperparameter_tuned | XGBoost,device_os,macintosh,bank_months_count,0.11813432345689752,-0.009727007286191164,95
hyperparameter_tuned | XGBoost,device_os,macintosh,credit_risk_score,0.11661320798818518,-0.019364084009444157,95
hyperparameter_tuned | XGBoost,device_os,macintosh,days_since_request,0.09203171254973858,0.008166126548508675,95
hyperparameter_tuned | XGBoost,device_os,other,phone_home_valid,0.4624429060569681,-0.013445219663761556,611
hyperparameter_tuned | XGBoost,device_os,other,name_email_similarity,0.41213910582517094,-0.04562560748709586,611
hyperparameter_tuned | XGBoost,device_os,other,prev_address_months_count,0.3751370264871641,-0.05343261875501993,611
hyperparameter_tuned | XGBoost,device_os,other,has_other_cards,0.3479544949144219,-0.06994151576957193,611
hyperparameter_tuned | XGBoost,device_os,other,current_address_months_count,0.34324664834082175,-0.004450820522188893,611
hyperparameter_tuned | XGBoost,device_os,other,keep_alive_session,0.34104453232530224,-0.013835213942817753,611
hyperparameter_tuned | XGBoost,device_os,other,email_is_free,0.32990124315044195,-0.050453328381964334,611
hyperparameter_tuned | XGBoost,device_os,other,intended_balcon_amount,0.32155880622687877,0.0034035909318714977,611
hyperparameter_tuned | XGBoost,device_os,other,income,0.2697313312855804,0.004439454434678468,611
hyperparameter_tuned | XGBoost,device_os,other,housing_status_BA,0.2603639202667804,0.05940966120134175,611
hyperparameter_tuned | XGBoost,device_os,other,device_os_windows,0.22809865527812986,-0.22809865527812986,611
hyperparameter_tuned | XGBoost,device_os,other,bank_branch_count_8w,0.22683005547291776,-0.0029671296826049355,611
hyperparameter_tuned | XGBoost,device_os,other,velocity_4w,0.18456422764768973,0.025871902847668854,611
hyperparameter_tuned | XGBoost,device_os,other,employment_status_CA,0.16247171954948747,0.008165274624972935,611
hyperparameter_tuned | XGBoost,device_os,other,credit_risk_score,0.14330999115046392,-0.02019349073853448,611
hyperparameter_tuned | XGBoost,device_os,other,date_of_birth_distinct_emails_4w,0.14032072745446345,0.0036075262498338613,611
hyperparameter_tuned | XGBoost,device_os,other,days_since_request,0.13955821578140729,-0.035601879335637326,611
hyperparameter_tuned | XGBoost,device_os,other,velocity_24h,0.12389358652228527,0.03593656237777261,611
hyperparameter_tuned | XGBoost,device_os,other,customer_age,0.12255646006163985,0.013670577637109306,611
hyperparameter_tuned | XGBoost,device_os,other,bank_months_count,0.11939198788818285,-0.00054281822513978,611
hyperparameter_tuned | XGBoost,device_os,windows,device_os_windows,0.7426429328161007,0.7426429328161007,354
hyperparameter_tuned | XGBoost,device_os,windows,phone_home_valid,0.4793254547402701,-0.037687063878487616,354
hyperparameter_tuned | XGBoost,device_os,windows,name_email_similarity,0.4135676403569191,-0.10578299026050517,354
hyperparameter_tuned | XGBoost,device_os,windows,current_address_months_count,0.3513916970091039,-0.010283833791887895,354
hyperparameter_tuned | XGBoost,device_os,windows,has_other_cards,0.34705123280441236,-0.055639847807103106,354
hyperparameter_tuned | XGBoost,device_os,windows,prev_address_months_count,0.3326423012650845,-0.04476904481146906,354
hyperparameter_tuned | XGBoost,device_os,windows,email_is_free,0.330980690929185,0.012331308071615995,354
hyperparameter_tuned | XGBoost,device_os,windows,keep_alive_session,0.3243611795788563,-0.005003363854381045,354
hyperparameter_tuned | XGBoost,device_os,windows,housing_status_BA,0.31493181276666576,0.1534944690818409,354
hyperparameter_tuned | XGBoost,device_os,windows,intended_balcon_amount,0.2850269205610782,0.07392197515802672,354
hyperparameter_tuned | XGBoost,device_os,windows,income,0.26775622742274235,0.032114561947252034,354
hyperparameter_tuned | XGBoost,device_os,windows,bank_branch_count_8w,0.2503086778408641,-0.030955966548441044,354
hyperparameter_tuned | XGBoost,device_os,windows,credit_risk_score,0.20823601183306192,0.07692493110295033,354
hyperparameter_tuned | XGBoost,device_os,windows,velocity_4w,0.17749187189727772,-0.004231894954408112,354
hyperparameter_tuned | XGBoost,device_os,windows,employment_status_CA,0.15189737827724437,0.02144002067198612,354
hyperparameter_tuned | XGBoost,device_os,windows,date_of_birth_distinct_emails_4w,0.14565644460350918,0.023330999255454295,354
hyperparameter_tuned | XGBoost,device_os,windows,customer_age,0.1421005639538503,0.06585041783432381,354
hyperparameter_tuned | XGBoost,device_os,windows,days_since_request,0.14006501393428855,-0.008310844115367012,354
hyperparameter_tuned | XGBoost,device_os,windows,bank_months_count,0.12469360465375086,0.03002735371394596,354
hyperparameter_tuned | XGBoost,device_os,windows,velocity_24h,0.11121846343982503,0.03172713363533822,354
hyperparameter_tuned | XGBoost,device_os,x11,phone_home_valid,0.5123390119709074,-0.092171276078249,6
hyperparameter_tuned | XGBoost,device_os,x11,prev_address_months_count,0.4942050866825351,-0.2045795823567702,6
hyperparameter_tuned | XGBoost,device_os,x11,name_email_similarity,0.48264397675511034,-0.1634631947869396,6
hyperparameter_tuned | XGBoost,device_os,x11,current_address_months_count,0.4284363197349012,-0.1264052966729893,6
hyperparameter_tuned | XGBoost,device_os,x11,intended_balcon_amount,0.4189829395979177,-0.18539005045817855,6
hyperparameter_tuned | XGBoost,device_os,x11,keep_alive_session,0.3604366519541751,0.051422236599707204,6
hyperparameter_tuned | XGBoost,device_os,x11,email_is_free,0.31992935802127853,0.02040621952270159,6
hyperparameter_tuned | XGBoost,device_os,x11,income,0.29017650399395883,0.052391749030988054,6
hyperparameter_tuned | XGBoost,device_os,x11,bank_months_count,0.23465267950242077,-0.2148380499930742,6
hyperparameter_tuned | XGBoost,device_os,x11,device_os_windows,0.22839928191310413,-0.22839928191310413,6
hyperparameter_tuned | XGBoost,device_os,x11,bank_branch_count_8w,0.21766647265758363,-0.21766647265758363,6
hyperparameter_tuned | XGBoost,device_os,x11,velocity_4w,0.20682815202861093,0.20682815202861093,6
hyperparameter_tuned | XGBoost,device_os,x11,has_other_cards,0.18065757069353516,0.18065757069353516,6
hyperparameter_tuned | XGBoost,device_os,x11,employment_status_CA,0.14393901191588762,0.030353665313208072,6
hyperparameter_tuned | XGBoost,device_os,x11,credit_risk_score,0.13984308784686922,-0.12704411526278517,6
hyperparameter_tuned | XGBoost,device_os,x11,customer_age,0.12704424955513482,0.003613863296923222,6
hyperparameter_tuned | XGBoost,device_os,x11,date_of_birth_distinct_emails_4w,0.1268902258776264,-0.1268902258776264,6
hyperparameter_tuned | XGBoost,device_os,x11,velocity_24h,0.12102644034530992,0.009936558654717376,6
hyperparameter_tuned | XGBoost,device_os,x11,housing_status_BA,0.11993047475892428,-0.11993047475892428,6
hyperparameter_tuned | XGBoost,device_os,x11,days_since_request,0.04781005176366307,-0.02586954123845014,6
hyperparameter_tuned | XGBoost,employment_status,CA,phone_home_valid,0.4738403365634477,-0.011499529308340964,1170
hyperparameter_tuned | XGBoost,employment_status,CA,name_email_similarity,0.41667468542588476,-0.07409434307403374,1170
hyperparameter_tuned | XGBoost,employment_status,CA,prev_address_months_count,0.39154405748931903,-0.09992246515831799,1170
hyperparameter_tuned | XGBoost,employment_status,CA,current_address_months_count,0.35666907969131845,-0.039513554273751805,1170
hyperparameter_tuned | XGBoost,employment_status,CA,has_other_cards,0.3533761404147131,-0.07220032944999605,1170
hyperparameter_tuned | XGBoost,employment_status,CA,device_os_windows,0.3506732120307931,0.00924057305042441,1170
hyperparameter_tuned | XGBoost,employment_status,CA,email_is_free,0.3357500125591466,0.003922890281675852,1170
hyperparameter_tuned | XGBoost,employment_status,CA,keep_alive_session,0.33073425453476374,-0.024387959640905458,1170
hyperparameter_tuned | XGBoost,employment_status,CA,intended_balcon_amount,0.31361537732457156,0.03793599954315334,1170
hyperparameter_tuned | XGBoost,employment_status,CA,housing_status_BA,0.28051449596058403,0.08926304597780904,1170
hyperparameter_tuned | XGBoost,employment_status,CA,income,0.2678019258081973,0.010671382740603634,1170
hyperparameter_tuned | XGBoost,employment_status,CA,bank_branch_count_8w,0.23065746256262837,-0.0026110368126149603,1170
hyperparameter_tuned | XGBoost,employment_status,CA,velocity_4w,0.18816133429437704,0.0060814612632772574,1170
hyperparameter_tuned | XGBoost,employment_status,CA,credit_risk_score,0.16661449247563037,0.0086557756235979,1170
hyperparameter_tuned | XGBoost,employment_status,CA,date_of_birth_distinct_emails_4w,0.1319949436291789,-0.0015141834908870987,1170
hyperparameter_tuned | XGBoost,employment_status,CA,days_since_request,0.12950052373470045,-0.01684967687787114,1170
hyperparameter_tuned | XGBoost,employment_status,CA,bank_months_count,0.12425050863243477,0.009069145859617633,1170
hyperparameter_tuned | XGBoost,employment_status,CA,velocity_24h,0.12041325528864044,0.029644660029755812,1170
